Time [s],HSYNC,VSYNC,INTENSITY,VIDEO
948186333,0,1,0,1
948186375,0,1,0,0
948186458,0,1,0,1
948186500,0,1,0,0
948186583,0,1,0,1
948186625,0,1,0,0
948186708,0,1,0,1
948186750,0,1,0,0
948186833,0,1,0,1
948186875,0,1,0,0
948186958,0,1,0,1
948187000,0,1,0,0
948187083,0,1,0,1
948187125,0,1,0,0
948187208,0,1,0,1
948187250,0,1,0,0
948187333,0,1,0,1
948187375,0,1,0,0
948187458,0,1,0,1
948187500,0,1,0,0
948187583,0,1,0,1
948187625,0,1,0,0
948187708,0,1,0,1
948187750,0,1,0,0
948187833,0,1,0,1
948187875,0,1,0,0
948187958,0,1,0,1
948188000,0,1,0,0
948188083,0,1,0,1
948188125,0,1,0,0
948188208,0,1,0,1
948188250,0,1,0,0
948188333,0,1,0,1
948188375,0,1,0,0
948188458,0,1,0,1
948188500,0,1,0,0
948188583,0,1,0,1
948188625,0,1,0,0
948188708,0,1,0,1
948188750,0,1,0,0
948188833,0,1,0,1
948188875,0,1,0,0
948188958,0,1,0,1
948189000,0,1,0,0
948189083,0,1,0,1
948189125,0,1,0,0
948189208,0,1,0,1
948189250,0,1,0,0
948189333,0,1,0,1
948189375,0,1,0,0
948189458,0,1,0,1
948189500,0,1,0,0
948189583,0,1,0,1
948189625,0,1,0,0
948189708,0,1,0,1
948189750,0,1,0,0
948189875,0,1,0,1
948190000,0,1,0,0
948190083,0,1,0,1
948190125,0,1,0,0
948190208,0,1,0,1
948190250,0,1,0,0
948190333,0,1,0,1
948190375,0,1,0,0
948190458,0,1,0,1
948190500,0,1,0,0
948190583,0,1,0,1
948190625,0,1,0,0
948190708,0,1,0,1
948190750,0,1,0,0
948190833,0,1,0,1
948190875,0,1,0,0
948190958,0,1,0,1
948191000,0,1,0,0
948191083,0,1,0,1
948191125,0,1,0,0
948191208,0,1,0,1
948191250,0,1,0,0
948191333,0,1,0,1
948191375,0,1,0,0
948191458,0,1,0,1
948191500,0,1,0,0
948191583,0,1,0,1
948191625,0,1,0,0
948191708,0,1,0,1
948191750,0,1,0,0
948191833,0,1,0,1
948191875,0,1,0,0
948191958,0,1,0,1
948192000,0,1,0,0
948192083,0,1,0,1
948192125,0,1,0,0
948192208,0,1,0,1
948192250,0,1,0,0
948192333,0,1,0,1
948192375,0,1,0,0
948192458,0,1,0,1
948192500,0,1,0,0
948192583,0,1,0,1
948192625,0,1,0,0
948192708,0,1,0,1
948192750,0,1,0,0
948192833,0,1,0,1
948192875,0,1,0,0
948192958,0,1,0,1
948193000,0,1,0,0
948193083,0,1,0,1
948193125,0,1,0,0
948193208,0,1,0,1
948193250,0,1,0,0
948193333,0,1,0,1
948193375,0,1,0,0
948193458,0,1,0,1
948193500,0,1,0,0
948193583,0,1,0,1
948193625,0,1,0,0
948193708,0,1,0,1
948193750,0,1,0,0
948196833,1,1,0,0
948203833,0,1,0,0
948208083,0,1,0,1
948208125,0,1,0,0
948208208,0,1,0,1
948208250,0,1,0,0
948208958,0,1,0,1
948209000,0,1,0,0
948209083,0,1,0,1
948209125,0,1,0,0
948209625,0,1,0,1
948209750,0,1,0,0
948209833,0,1,0,1
948209875,0,1,0,0
948210083,0,1,0,1
948210125,0,1,0,0
948210208,0,1,0,1
948210250,0,1,0,0
948210375,0,1,0,1
948210500,0,1,0,0
948210583,0,1,0,1
948210625,0,1,0,0
948210708,0,1,0,1
948210750,0,1,0,0
948210833,0,1,0,1
948210875,0,1,0,0
948210958,0,1,0,1
948211000,0,1,0,0
948250833,1,1,0,0
948257833,0,1,0,0
948262292,0,1,0,1
