Time [s],HSYNC,VSYNC,INTENSITY,VIDEO
462225083,0,1,0,1
462225333,0,1,0,0
462225458,0,1,0,1
462225542,0,1,0,0
462225625,0,1,0,1
462226458,0,1,0,0
462226583,0,1,0,1
462227083,0,1,0,0
462227250,0,1,0,1
462227708,0,1,0,0
462227833,0,1,0,1
462228042,0,1,0,0
462228708,0,1,1,1
462228833,0,1,0,0
462228958,0,1,1,1
462229083,0,1,0,0
462229708,0,1,0,1
462233667,0,1,0,0
462234333,0,1,1,1
462234458,0,1,0,0
462234583,0,1,1,1
462234708,0,1,0,0
462234875,0,1,1,1
462235042,0,1,0,0
462235333,0,1,0,1
462235458,0,1,0,0
462235583,0,1,0,1
462235708,0,1,0,0
462235833,0,1,0,1
462237167,0,1,0,0
462237250,0,1,0,1
462237333,0,1,0,0
462237458,0,1,0,1
462237792,0,1,0,0
462237875,0,1,0,1
462238917,0,1,0,0
462239000,0,1,0,1
462239292,0,1,0,0
462239958,0,1,1,1
462240083,0,1,0,0
462240208,0,1,1,1
462240333,0,1,0,0
462240458,0,1,1,1
462240583,0,1,0,0
462240750,0,1,1,1
462240875,0,1,1,0
462240917,0,1,0,0
462240958,0,1,0,1
462241083,0,1,0,0
462241208,0,1,0,1
462241333,0,1,0,0
462241458,0,1,0,1
462242750,0,1,0,0
462242875,0,1,0,1
462243042,0,1,0,0
462243125,0,1,0,1
462244500,0,1,0,0
462244625,0,1,0,1
462244875,0,1,0,0
462268542,1,1,0,0
462276958,0,1,0,0
462278208,0,1,1,1
462278333,0,1,0,0
462278375,0,1,1,1
462278500,0,1,0,0
462278708,0,1,1,1
462278833,0,1,0,0
462278875,0,1,1,1
462279000,0,1,0,0
462279208,0,1,0,1
462279333,0,1,0,0
462279458,0,1,0,1
462279625,0,1,0,0
462279708,0,1,0,1
462279875,0,1,0,0
462280000,0,1,0,1
462280125,0,1,0,0
462280250,0,1,0,1
462280458,0,1,0,0
462280583,0,1,0,1
462280708,0,1,0,0
462280833,0,1,0,1
462281583,0,1,0,0
462281708,0,1,0,1
462282125,0,1,0,0
462282250,0,1,0,1
462282333,0,1,0,0
462282458,0,1,0,1
462282833,0,1,0,0
462282958,0,1,0,1
462283125,0,1,0,0
462283750,0,1,1,1
462283875,0,1,0,0
462284125,0,1,1,1
462284208,0,1,0,0
462284333,0,1,1,1
462284458,0,1,0,0
462284500,0,1,1,1
462284625,0,1,0,0
462284833,0,1,0,1
462288750,0,1,0,0
462289458,0,1,1,1
462289583,0,1,0,0
462289750,0,1,1,1
462289833,0,1,0,0
462289958,0,1,1,1
462290083,0,1,0,0
462290458,0,1,0,1
462290500,0,1,0,0
462290625,0,1,0,1
462290875,0,1,0,0
462290958,0,1,0,1
462292250,0,1,0,0
462292375,0,1,0,1
462292500,0,1,0,0
462292625,0,1,0,1
462292875,0,1,0,0
462293000,0,1,0,1
462294000,0,1,0,0
462294125,0,1,0,1
462294375,0,1,0,0
462295083,0,1,1,1
462295208,0,1,0,0
462295375,0,1,1,1
462295458,0,1,0,0
462295583,0,1,1,1
462295708,0,1,0,0
462295875,0,1,1,1
462296000,0,1,0,0
462296083,0,1,0,1
462296208,0,1,0,0
462296333,0,1,0,1
462296458,0,1,0,0
462296583,0,1,0,1
462297875,0,1,0,0
462298000,0,1,0,1
462298125,0,1,0,0
462298250,0,1,0,1
462299625,0,1,0,0
462299750,0,1,0,1
462300000,0,1,0,0
462323625,1,1,0,0
462332083,0,1,0,0
462333250,0,1,1,1
462333375,0,1,0,0
462333583,0,1,1,1
462333708,0,1,0,0
462333875,0,1,1,1
462334000,0,1,0,0
462334083,0,1,1,1
462334208,0,1,0,0
462334333,0,1,0,1
462334458,0,1,0,0
462334583,0,1,0,1
462334625,0,1,0,0
462334708,0,1,0,1
462335000,0,1,0,0
462335125,0,1,0,1
462335250,0,1,0,0
462335375,0,1,0,1
462335583,0,1,0,0
462335708,0,1,0,1
462335833,0,1,0,0
462335958,0,1,0,1
462336708,0,1,0,0
462336833,0,1,0,1
462337208,0,1,0,0
462337333,0,1,0,1
462337500,0,1,0,0
462337625,0,1,0,1
462337958,0,1,0,0
462338083,0,1,0,1
462338250,0,1,0,0
462338875,0,1,1,1
462339000,0,1,0,0
462339500,0,1,1,1
462339625,0,1,0,0
462339708,0,1,1,1
462339833,0,1,0,0
462339958,0,1,0,1
462343875,0,1,0,0
462344542,0,1,1,1
462344708,0,1,0,0
462344750,0,1,1,1
462344833,0,1,0,0
462345042,0,1,1,1
462345208,0,1,0,0
462345542,0,1,0,1
462345625,0,1,0,0
462345750,0,1,0,1
462346250,0,1,0,0
462346542,0,1,0,1
462346708,0,1,0,0
462346875,0,1,0,1
462347000,0,1,0,0
462347125,0,1,0,1
462347375,0,1,0,0
462347500,0,1,0,1
462347625,0,1,0,0
462347750,0,1,0,1
462347875,0,1,0,0
462348250,0,1,0,1
462348500,0,1,0,0
462348792,0,1,0,1
462349000,0,1,0,0
462349375,0,1,0,1
462349500,0,1,0,0
462350167,0,1,1,1
462350333,0,1,0,0
462350375,0,1,1,1
462350458,0,1,0,0
462350667,0,1,1,1
462350833,0,1,0,0
462351000,0,1,1,1
462351125,0,1,0,0
462351167,0,1,0,1
462351333,0,1,0,0
462351417,0,1,0,1
462351583,0,1,0,0
462351667,0,1,0,1
462351875,0,1,0,0
462352167,0,1,0,1
462352333,0,1,0,0
462352500,0,1,0,1
462352625,0,1,0,0
462352750,0,1,0,1
462353000,0,1,0,0
462353125,0,1,0,1
462353250,0,1,0,0
462353375,0,1,0,1
462353583,0,1,0,0
462353875,0,1,0,1
462354125,0,1,0,0
462354417,0,1,0,1
462354625,0,1,0,0
462355000,0,1,0,1
462355125,0,1,0,0
462378750,1,1,0,0
462387208,0,1,0,0
462388375,0,1,1,1
462388500,0,1,0,0
462388667,0,1,1,1
462388792,0,1,1,0
462388833,0,1,0,0
462389042,0,1,1,1
462389208,0,1,0,0
462389250,0,1,1,1
462389375,0,1,0,0
462389417,0,1,0,1
462389542,0,1,0,0
462389792,0,1,0,1
462390125,0,1,0,0
462390250,0,1,0,1
462390375,0,1,0,0
462390500,0,1,0,1
462390667,0,1,0,0
462390792,0,1,0,1
462390917,0,1,0,0
462391042,0,1,0,1
462391792,0,1,0,0
462391917,0,1,0,1
462392292,0,1,0,0
462392417,0,1,0,1
462392625,0,1,0,0
462392750,0,1,0,1
462393042,0,1,0,0
462393167,0,1,0,1
462393375,0,1,0,0
462394000,0,1,1,1
462394125,0,1,0,0
462394667,0,1,1,1
462394792,0,1,0,0
462394875,0,1,1,1
462395000,0,1,0,0
462395042,0,1,0,1
462399000,0,1,0,0
462399667,0,1,1,1
462399917,0,1,0,0
462400167,0,1,1,1
462400542,0,1,0,0
462400667,0,1,0,1
462400750,0,1,0,0
462400875,0,1,0,1
462401292,0,1,0,0
462401417,0,1,0,1
462401625,0,1,0,0
462401750,0,1,0,1
462401792,0,1,0,0
462402292,0,1,0,1
462402500,0,1,0,0
462402625,0,1,0,1
462402750,0,1,0,0
462402875,0,1,0,1
462403125,0,1,0,0
462403250,0,1,0,1
462403542,0,1,0,0
462403667,0,1,0,1
462403875,0,1,0,0
462404000,0,1,0,1
462404250,0,1,0,0
462404375,0,1,0,1
462404625,0,1,0,0
462405292,0,1,1,1
462405542,0,1,0,0
462405875,0,1,1,1
462406167,0,1,0,0
462406292,0,1,0,1
462406417,0,1,0,0
462406750,0,1,0,1
462406917,0,1,0,0
462407042,0,1,0,1
462407250,0,1,0,0
462407375,0,1,0,1
462407417,0,1,0,0
462407917,0,1,0,1
462408125,0,1,0,0
462408417,0,1,0,1
462408625,0,1,0,0
462408750,0,1,0,1
462408917,0,1,0,0
462409042,0,1,0,1
462409167,0,1,0,0
462409292,0,1,0,1
462409500,0,1,0,0
462409625,0,1,0,1
462409875,0,1,0,0
462410000,0,1,0,1
462410250,0,1,0,0
462433875,1,1,0,0
462442333,0,1,0,0
462443500,0,1,1,1
462443917,0,1,0,0
462444125,0,1,1,1
462444250,0,1,0,0
462444292,0,1,1,1
462444417,0,1,0,0
462444542,0,1,0,1
462444667,0,1,0,0
462444792,0,1,0,1
462444875,0,1,0,0
462444917,0,1,0,1
462445250,0,1,0,0
462445375,0,1,0,1
462445500,0,1,0,0
462445625,0,1,0,1
462445792,0,1,0,0
462445917,0,1,0,1
462446042,0,1,0,0
462446167,0,1,0,1
462446917,0,1,0,0
462447042,0,1,0,1
462447417,0,1,0,0
462447875,0,1,0,1
462448167,0,1,0,0
462448292,0,1,0,1
462448500,0,1,0,0
462449125,0,1,1,1
462449250,0,1,0,0
462449750,0,1,1,1
462449875,0,1,0,0
462449917,0,1,1,1
462450042,0,1,0,0
462450167,0,1,0,1
462454125,0,1,0,0
462454792,0,1,1,1
462454917,0,1,0,0
462455000,0,1,1,1
462455042,0,1,0,0
462455292,0,1,1,1
462455417,0,1,0,0
462455625,0,1,1,1
462455750,0,1,0,0
462455792,0,1,0,1
462455875,0,1,0,0
462456000,0,1,0,1
462456417,0,1,0,0
462456542,0,1,0,1
462456750,0,1,0,0
462456875,0,1,0,1
462456917,0,1,0,0
462457042,0,1,0,1
462457125,0,1,0,0
462457250,0,1,0,1
462457292,0,1,0,0
462457417,0,1,0,1
462457625,0,1,0,0
462457750,0,1,0,1
462457875,0,1,0,0
462458000,0,1,0,1
462458250,0,1,0,0
462458375,0,1,0,1
462458667,0,1,0,0
462458792,0,1,0,1
462459375,0,1,0,0
462459500,0,1,0,1
462459750,0,1,0,0
462460417,0,1,1,1
462460542,0,1,0,0
462460625,0,1,1,1
462460667,0,1,0,0
462460917,0,1,1,1
462461042,0,1,0,0
462461250,0,1,1,1
462461375,0,1,0,0
462461417,0,1,0,1
462461542,0,1,0,0
462461667,0,1,0,1
462461750,0,1,0,0
462461875,0,1,0,1
462462042,0,1,0,0
462462167,0,1,0,1
462462375,0,1,0,0
462462500,0,1,0,1
462462542,0,1,0,0
462462667,0,1,0,1
462462750,0,1,0,0
462462875,0,1,0,1
462462917,0,1,0,0
462463042,0,1,0,1
462463250,0,1,0,0
462463375,0,1,0,1
462463500,0,1,0,0
462463625,0,1,0,1
462463750,0,1,0,0
462463875,0,1,0,1
462464042,0,1,0,0
462464167,0,1,0,1
462464292,0,1,0,0
462464417,0,1,0,1
462464625,0,1,0,0
462464750,0,1,0,1
462465000,0,1,0,0
462465125,0,1,0,1
462465375,0,1,0,0
462489000,1,1,0,0
462497458,0,1,0,0
462498583,0,1,1,1
462498750,0,1,0,0
462498917,0,1,1,1
462499042,0,1,0,0
462499167,0,1,1,1
462499292,0,1,0,0
462499333,0,1,1,1
462499500,0,1,0,0
462499667,0,1,0,1
462499792,0,1,0,0
462499917,0,1,0,1
462500375,0,1,0,0
462500458,0,1,0,1
462500625,0,1,0,0
462500708,0,1,0,1
462500917,0,1,0,0
462501042,0,1,0,1
462501167,0,1,0,0
462501292,0,1,0,1
462502042,0,1,0,0
462502167,0,1,0,1
462502542,0,1,0,0
462502667,0,1,0,1
462502875,0,1,0,0
462502958,0,1,0,1
462503292,0,1,0,0
462503417,0,1,0,1
462503625,0,1,0,0
462504208,0,1,1,1
462504375,0,1,0,0
462504583,0,1,1,1
462504667,0,1,0,0
462504792,0,1,1,1
462504917,0,1,0,0
462504958,0,1,1,1
462505125,0,1,0,0
462505292,0,1,0,1
462509250,0,1,0,0
462509917,0,1,1,1
462510042,0,1,0,0
462510417,0,1,1,1
462510542,0,1,0,0
462510708,0,1,1,1
462510875,0,1,0,0
462510917,0,1,0,1
462511000,0,1,0,0
462511083,0,1,0,1
462511375,0,1,0,0
462511417,0,1,0,1
462511542,0,1,0,0
462511667,0,1,0,1
462511875,0,1,0,0
462511958,0,1,0,1
462512042,0,1,0,0
462512167,0,1,0,1
462512250,0,1,0,0
462512333,0,1,0,1
462512417,0,1,0,0
462512542,0,1,0,1
462512750,0,1,0,0
462512833,0,1,0,1
462513000,0,1,0,0
462513083,0,1,0,1
462513375,0,1,0,0
462513458,0,1,0,1
462513792,0,1,0,0
462513917,0,1,0,1
462514500,0,1,0,0
462514583,0,1,0,1
462514875,0,1,0,0
462515542,0,1,1,1
462515667,0,1,0,0
462516042,0,1,1,1
462516167,0,1,0,0
462516333,0,1,1,1
462516500,0,1,0,0
462516542,0,1,0,1
462516667,0,1,0,0
462516792,0,1,0,1
462516917,0,1,0,0
462517042,0,1,0,1
462517167,0,1,0,0
462517292,0,1,0,1
462517500,0,1,0,0
462517583,0,1,0,1
462517667,0,1,0,0
462517792,0,1,0,1
462517875,0,1,0,0
462517958,0,1,0,1
462518042,0,1,0,0
462518167,0,1,0,1
462518375,0,1,0,0
462518458,0,1,0,1
462518625,0,1,0,0
462518708,0,1,0,1
462518875,0,1,0,0
462518958,0,1,0,1
462519167,0,1,0,0
462519292,0,1,0,1
462519417,0,1,0,0
462519542,0,1,0,1
462519750,0,1,0,0
462519833,0,1,0,1
462520125,0,1,0,0
462520208,0,1,0,1
462520500,0,1,0,0
462544125,1,1,0,0
462552542,0,1,0,0
462553708,0,1,1,1
462553833,0,1,0,0
462554042,0,1,1,1
462554167,0,1,0,0
462554792,0,1,0,1
462554917,0,1,0,0
462555042,0,1,0,1
462555458,0,1,0,0
462555583,0,1,0,1
462555667,0,1,0,0
462555792,0,1,0,1
462556042,0,1,0,0
462556167,0,1,0,1
462556208,0,1,0,0
462556333,0,1,0,1
462557167,0,1,0,0
462557292,0,1,0,1
462557667,0,1,0,0
462557792,0,1,0,1
462557958,0,1,0,0
462558083,0,1,0,1
462558417,0,1,0,0
462558542,0,1,0,1
462558708,0,1,0,0
462559417,0,1,1,1
462559542,0,1,0,0
462559667,0,1,1,1
462559792,0,1,0,0
462560417,0,1,0,1
462564333,0,1,0,0
462565042,0,1,1,1
462565167,0,1,0,0
462565542,0,1,1,1
462565667,0,1,0,0
462565833,0,1,1,1
462565958,0,1,0,0
462566042,0,1,0,1
462566167,0,1,0,0
462566292,0,1,0,1
462566417,0,1,0,0
462566542,0,1,0,1
462566667,0,1,0,0
462566792,0,1,0,1
462566958,0,1,0,0
462567083,0,1,0,1
462567167,0,1,0,0
462567292,0,1,0,1
462567333,0,1,0,0
462567458,0,1,0,1
462567542,0,1,0,0
462567667,0,1,0,1
462567833,0,1,0,0
462567958,0,1,0,1
462568042,0,1,0,0
462568167,0,1,0,1
462568458,0,1,0,0
462568583,0,1,0,1
462568667,0,1,0,0
462568792,0,1,0,1
462568917,0,1,0,0
462569042,0,1,0,1
462569208,0,1,0,0
462569333,0,1,0,1
462569583,0,1,0,0
462569708,0,1,0,1
462569792,0,1,0,0
462569917,0,1,0,1
462569958,0,1,0,0
462570667,0,1,1,1
462570792,0,1,0,0
462571167,0,1,1,1
462571292,0,1,0,0
462571458,0,1,1,1
462571583,0,1,0,0
462571667,0,1,0,1
462571792,0,1,0,0
462571917,0,1,0,1
462572042,0,1,0,0
462572167,0,1,0,1
462572292,0,1,0,0
462572417,0,1,0,1
462572583,0,1,0,0
462572708,0,1,0,1
462572792,0,1,0,0
462572917,0,1,0,1
462572958,0,1,0,0
462573083,0,1,0,1
462573167,0,1,0,0
462573292,0,1,0,1
462573458,0,1,0,0
462573583,0,1,0,1
462573708,0,1,0,0
462573833,0,1,0,1
462573958,0,1,0,0
462574083,0,1,0,1
462574292,0,1,0,0
462574417,0,1,0,1
462574542,0,1,0,0
462574667,0,1,0,1
462574833,0,1,0,0
462574958,0,1,0,1
462575208,0,1,0,0
462575333,0,1,0,1
462575417,0,1,0,0
462575542,0,1,0,1
462575583,0,1,0,0
462599208,1,1,0,0
462607667,0,1,0,0
462608833,0,1,1,1
462608958,0,1,0,0
462609167,0,1,1,1
462609292,0,1,0,0
462609917,0,1,0,1
462609958,0,1,0,0
462610208,0,1,0,1
462610542,0,1,0,0
462610833,0,1,0,1
462611083,0,1,0,0
462611417,0,1,0,1
462612292,0,1,0,0
462612542,0,1,0,1
462612792,0,1,0,0
462612917,0,1,0,1
462613083,0,1,0,0
462613208,0,1,0,1
462613417,0,1,0,0
462613667,0,1,0,1
462613833,0,1,0,0
462614583,0,1,1,1
462614833,0,1,0,0
462615542,0,1,0,1
462619458,0,1,0,0
462620083,0,1,1,1
462620333,0,1,0,0
462620708,0,1,1,1
462621042,0,1,0,0
462621167,0,1,0,1
462621333,0,1,0,0
462621583,0,1,0,1
462621833,0,1,0,0
462622167,0,1,0,1
462622292,0,1,0,0
462622417,0,1,0,1
462622458,0,1,0,0
462622583,0,1,0,1
462622667,0,1,0,0
462622792,0,1,0,1
462622917,0,1,0,0
462623208,0,1,0,1
462623667,0,1,0,0
462623833,0,1,0,1
462624083,0,1,0,0
462624417,0,1,0,1
462624792,0,1,0,0
462624958,0,1,0,1
462625083,0,1,0,0
462625708,0,1,1,1
462625958,0,1,0,0
462626333,0,1,1,1
462626667,0,1,0,0
462626792,0,1,0,1
462626833,0,1,0,0
462627042,0,1,0,1
462627167,0,1,0,0
462627292,0,1,0,1
462627458,0,1,0,0
462627792,0,1,0,1
462627917,0,1,0,0
462628042,0,1,0,1
462628083,0,1,0,0
462628208,0,1,0,1
462628292,0,1,0,0
462628417,0,1,0,1
462628542,0,1,0,0
462628917,0,1,0,1
462629167,0,1,0,0
462629458,0,1,0,1
462629708,0,1,0,0
462630042,0,1,0,1
462630417,0,1,0,0
462630583,0,1,0,1
462630708,0,1,0,0
462654333,1,1,0,0
462662792,0,1,0,0
462665000,0,1,0,1
462668958,0,1,0,0
462670625,0,1,0,1
462674583,0,1,0,0
462676250,0,1,0,1
462680208,0,1,0,0
462681875,0,1,0,1
462685833,0,1,0,0
462709458,1,1,0,0
462717917,0,1,0,0
462720125,0,1,0,1
462724083,0,1,0,0
462725750,0,1,0,1
462729708,0,1,0,0
462731375,0,1,0,1
462735333,0,1,0,0
462737000,0,1,0,1
462740958,0,1,0,0
462764583,1,1,0,0
462773042,0,1,0,0
462775250,0,1,0,1
462779208,0,1,0,0
462780875,0,1,0,1
462784833,0,1,0,0
462786500,0,1,0,1
462790458,0,1,0,0
462792125,0,1,0,1
462796083,0,1,0,0
462819708,1,1,0,0
462828125,0,1,0,0
462874833,1,1,0,0
462883250,0,1,0,0
462929917,1,1,0,0
462938375,0,1,0,0
462939667,0,1,0,1
462939917,0,1,0,0
462940083,0,1,0,1
462940375,0,1,0,0
462941208,0,1,0,1
462941625,0,1,0,0
462941833,0,1,0,1
462942125,0,1,0,0
462942458,0,1,0,1
462942667,0,1,0,0
462942958,0,1,0,1
462943292,0,1,0,0
462944083,0,1,0,1
462944375,0,1,0,0
462945208,0,1,0,1
462945500,0,1,0,0
462946208,0,1,0,1
462946375,0,1,0,0
462946583,0,1,0,1
462946750,0,1,0,0
462946833,0,1,0,1
462947042,0,1,0,0
462949208,0,1,0,1
462949417,0,1,0,0
462949833,0,1,0,1
462950000,0,1,0,0
462950333,0,1,0,1
462950542,0,1,0,0
462952667,0,1,0,1
462952792,0,1,0,0
462957667,0,1,0,1
462957875,0,1,0,0
462961083,0,1,0,1
462961292,0,1,0,0
462985042,1,1,0,0
462993500,0,1,0,0
462994708,0,1,0,1
462994833,0,1,0,0
462994958,0,1,0,1
462995083,0,1,0,0
462995292,0,1,0,1
462995417,0,1,0,0
462996417,0,1,0,1
462996542,0,1,0,0
462996667,0,1,0,1
462996792,0,1,0,0
462997042,0,1,0,1
462997167,0,1,0,0
462997542,0,1,0,1
462997667,0,1,0,0
462997708,0,1,0,1
462997833,0,1,0,0
462998042,0,1,0,1
462998167,0,1,0,0
462998333,0,1,0,1
462998458,0,1,0,0
462999208,0,1,0,1
462999333,0,1,0,0
462999792,0,1,0,1
462999917,0,1,0,0
462999958,0,1,0,1
463000083,0,1,0,0
463000458,0,1,0,1
463000583,0,1,0,0
463001333,0,1,0,1
463001458,0,1,0,0
463001708,0,1,0,1
463001833,0,1,0,0
463002042,0,1,0,1
463002167,0,1,0,0
463004417,0,1,0,1
463004542,0,1,0,0
463004958,0,1,0,1
463005083,0,1,0,0
463005417,0,1,0,1
463005542,0,1,0,0
463005583,0,1,0,1
463005708,0,1,0,0
463007792,0,1,0,1
463007917,0,1,0,0
463012833,0,1,0,1
463012958,0,1,0,0
463016292,0,1,0,1
463016417,0,1,0,0
463040167,1,1,0,0
463048625,0,1,0,0
463049792,0,1,0,1
463049917,0,1,0,0
463050167,0,1,0,1
463050208,0,1,0,0
463050417,0,1,0,1
463050542,0,1,0,0
463051542,0,1,0,1
463051667,0,1,0,0
463051792,0,1,0,1
463051917,0,1,0,0
463052167,0,1,0,1
463052292,0,1,0,0
463052583,0,1,0,1
463052708,0,1,0,0
463052917,0,1,0,1
463053042,0,1,0,0
463053167,0,1,0,1
463053292,0,1,0,0
463053458,0,1,0,1
463053583,0,1,0,0
463054333,0,1,0,1
463054458,0,1,0,0
463054833,0,1,0,1
463055292,0,1,0,0
463055583,0,1,0,1
463055708,0,1,0,0
463056458,0,1,0,1
463056583,0,1,0,0
463056833,0,1,0,1
463056958,0,1,0,0
463057167,0,1,0,1
463057292,0,1,0,0
463059542,0,1,0,1
463059667,0,1,0,0
463060542,0,1,0,1
463060667,0,1,0,0
463060792,0,1,0,1
463060833,0,1,0,0
463067958,0,1,0,1
463068083,0,1,0,0
463071417,0,1,0,1
463071542,0,1,0,0
463095292,1,1,0,0
463103750,0,1,0,0
463104875,0,1,0,1
463105042,0,1,0,0
463105500,0,1,0,1
463105667,0,1,0,0
463106083,0,1,0,1
463106333,0,1,0,0
463106625,0,1,0,1
463106792,0,1,0,0
463106875,0,1,0,1
463107042,0,1,0,0
463107250,0,1,0,1
463107417,0,1,0,0
463107708,0,1,0,1
463107833,0,1,0,0
463108000,0,1,0,1
463108167,0,1,0,0
463108333,0,1,0,1
463108458,0,1,0,0
463109458,0,1,0,1
463109583,0,1,0,0
463109958,0,1,0,1
463110417,0,1,0,0
463110708,0,1,0,1
463110833,0,1,0,0
463111583,0,1,0,1
463111708,0,1,0,0
463111958,0,1,0,1
463112083,0,1,0,0
463112250,0,1,0,1
463112417,0,1,0,0
463112458,0,1,0,1
463112583,0,1,0,0
463112833,0,1,0,1
463113167,0,1,0,0
463113333,0,1,0,1
463113458,0,1,0,0
463113500,0,1,0,1
463113708,0,1,0,0
463114625,0,1,0,1
463114792,0,1,0,0
463115125,0,1,0,1
463115333,0,1,0,0
463115625,0,1,0,1
463115792,0,1,0,0
463116208,0,1,0,1
463116542,0,1,0,0
463117333,0,1,0,1
463117542,0,1,0,0
463117583,0,1,0,1
463117708,0,1,0,0
463117958,0,1,0,1
463118167,0,1,0,0
463118333,0,1,0,1
463118458,0,1,0,0
463118708,0,1,0,1
463118833,0,1,0,0
463119000,0,1,0,1
463119333,0,1,0,0
463119583,0,1,0,1
463119917,0,1,0,0
463120625,0,1,0,1
463120792,0,1,0,0
463120958,0,1,0,1
463121083,0,1,0,0
463121250,0,1,0,1
463121583,0,1,0,0
463121750,0,1,0,1
463121875,0,1,0,0
463122000,0,1,0,1
463122125,0,1,0,0
463123083,0,1,0,1
463123208,0,1,0,0
463123500,0,1,0,1
463123833,0,1,0,0
463123958,0,1,0,1
463124125,0,1,0,0
463124250,0,1,0,1
463124375,0,1,0,0
463124625,0,1,0,1
463124958,0,1,0,0
463125125,0,1,0,1
463125250,0,1,0,0
463125333,0,1,0,1
463125500,0,1,0,0
463125750,0,1,0,1
463126000,0,1,0,0
463126375,0,1,0,1
463126625,0,1,0,0
463126875,0,1,0,1
463127208,0,1,0,0
463150417,1,1,0,0
463158833,0,1,0,0
463160000,0,1,0,1
463160125,0,1,0,0
463160625,0,1,0,1
463160750,0,1,0,0
463161375,0,1,0,1
463161500,0,1,0,0
463161750,0,1,0,1
463162083,0,1,0,0
463162375,0,1,0,1
463162500,0,1,0,0
463162833,0,1,0,1
463162958,0,1,0,0
463163125,0,1,0,1
463163250,0,1,0,0
463163500,0,1,0,1
463163708,0,1,0,0
463164583,0,1,0,1
463164708,0,1,0,0
463165083,0,1,0,1
463165500,0,1,0,0
463165833,0,1,0,1
463165958,0,1,0,0
463166708,0,1,0,1
463166833,0,1,0,0
463166875,0,1,0,1
463167000,0,1,0,0
463167083,0,1,0,1
463167208,0,1,0,0
463167375,0,1,0,1
463167583,0,1,0,0
463167625,0,1,0,1
463167750,0,1,0,0
463167875,0,1,0,1
463168000,0,1,0,0
463168208,0,1,0,1
463168333,0,1,0,0
463168500,0,1,0,1
463168625,0,1,0,0
463168750,0,1,0,1
463168875,0,1,0,0
463169750,0,1,0,1
463169875,0,1,0,0
463170333,0,1,0,1
463170458,0,1,0,0
463170708,0,1,0,1
463171000,0,1,0,0
463171250,0,1,0,1
463171375,0,1,0,0
463171583,0,1,0,1
463171708,0,1,0,0
463172375,0,1,0,1
463172500,0,1,0,0
463172625,0,1,0,1
463172750,0,1,0,0
463173125,0,1,0,1
463173250,0,1,0,0
463173458,0,1,0,1
463173583,0,1,0,0
463173833,0,1,0,1
463173958,0,1,0,0
463174083,0,1,0,1
463174208,0,1,0,0
463174375,0,1,0,1
463174500,0,1,0,0
463174625,0,1,0,1
463174750,0,1,0,0
463174958,0,1,0,1
463175083,0,1,0,0
463175750,0,1,0,1
463175875,0,1,0,0
463176083,0,1,0,1
463176208,0,1,0,0
463176333,0,1,0,1
463176458,0,1,0,0
463176625,0,1,0,1
463176750,0,1,0,0
463176875,0,1,0,1
463177000,0,1,0,0
463177125,0,1,0,1
463177250,0,1,0,0
463178208,0,1,0,1
463178333,0,1,0,0
463178583,0,1,0,1
463178708,0,1,0,0
463178875,0,1,0,1
463179000,0,1,0,0
463179083,0,1,0,1
463179583,0,1,0,0
463179708,0,1,0,1
463179833,0,1,0,0
